label,message,user_id_encrypted
spam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,gAAAAABn9rtxLs6JKp8PlF-WCbeLBxd-lrviiaNY91ENIkLPa-MAUDfYYkrnBSWFNws5F0EshK2pjro7jgMAFBAeUDq_MBU-Ww==
spam,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",gAAAAABn9rtxgAmAxU2uZPq_5Mm1gZVPUTB3q-3Jidk1KaxUispos2w6mUBSzGR1Ja7ue-L0XnxH1J_6S_h1t0HG79p9MePNPw==
ham,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",gAAAAABn9rtxg6oLjcuhy3sICURGtKsEgQCLBho5T6DfaF-mQwv9gRIswBWld7mTBto3YzlpIXF2cYrQaog6ROUexZlZyp-niQ==
ham,Hi dear we saw dear. We both are happy. Where you my battery is low,gAAAAABn9rtxeSa277nTBN-ma96JVPiT0Dvsg7lFbR2BiPsVCsoQMwUPnIyt19IpNvYo-4Mywo6zkMImCjoFrh6EOZOJuYgSZA==
ham,How are you. Its been ages. How's abj,gAAAAABn9rtxtRuFfzcbXmVuIv5xIyojYMAMlJnHynZp-S0brdZF9vEb3bdav_Y7RhJ3ocbjUqbBkjADVK-NVnGij35D3L1ZrA==
ham,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,gAAAAABn9rtxbMfP6b0Q49EtOhvKZmO9j2ZRo6kZV_5XVlGHxOzoWCo7tas35X1vhYB3nzDv7f1y5oFCuXojMaYSDq8-JWHGGg==
ham,Dont kick coco when he's down,gAAAAABn9rtxVRbnu-8m4MhuxJa8fVNBDSdsUdS3ktwV-LAdbKkp3OrIvmyryjb8YhqbbyOhZ6h4AsGeqe7rlfKfGbFCij8TrA==
ham,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,gAAAAABn9rtx5qLU9dAjDlaOcsmVR7MX3vAOj4E1848IdHgxdLNEzKOVzkfvh67APVwvHMywoMVrVoXFllaG0upU0ZGF5lJz5A==
spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",gAAAAABn9rtxTezcjDEU5tnX9vgdV50ixJAzjsDpP9xaqlSGdDxom2VLzxCvefU79M28O8htluj2qsHb29nKPgAWyU8lk-WGsQ==
spam,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,gAAAAABn9rtxCKLnQ_qU3fIUcJE2x4t9_fXaR7iF7ds3sH0EmB9Sjc6tT9JlsMAQ9e3vi9xCsnNMlYSkGWe7ab2DSrL2xaMdBg==
ham,Hope youre not having too much fun without me!! see u tomorrow love jess x,gAAAAABn9rtxE1SdAOtmkJhHeWnx4aCkTSdaKmcfuf8rGPzlSICeD-uLpJz6lhuzcBnyXNwl1Gvdyf2e0wyAVCrFo_INvCldSA==
ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,gAAAAABn9rtxJW-vDmDcGCKqCHBbfXoXU2ivrzrbiWvOLRZYHdxTy-GBGfcYL6EQT3FHSzV78LBW8jMEl54Fq8r8GOTWJNoFlg==
ham,I've reached home n i bathe liao... U can call me now...,gAAAAABn9rtxGNbdgdqsyPoBXuZx-COMibxPz4VTl4zKR_xAiJpft2fOdbIMC7GlFgDmkrn0CMXL9Rk7Ocu9ZTOgE6JitFEAxg==
spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,gAAAAABn9rtx2k5bgLtTd0WxCvHHyy6oZg2aU6E57MTIiIYNTOg1H-hyy61T0NjWiY2-lnzbeqpOSQC-eX7pea0b_eIgYdJSHQ==
ham,Was the actual exam harder than NBME,gAAAAABn9rtx1z1Xt0FNp6SO-IVfrx5n19yS0AazWn7Y72Ni2oH7hxcBBj_lzKGcrU4rKDyyVbndQm_Ztsj8XpqMdVvTz4oFPQ==
ham,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,gAAAAABn9rtx9I6F9WhAPZBnPliQ2MTteHjeEbxB_Yo5ciGw2YZxfZpaxjHlWhd3xYCiW1ivLHJ9DQalq4AtYi_FZho_hW15zw==
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",gAAAAABn9rtxlT47QG0dp7Rr9kR6HzCt-7psUxC_6vHAZSHiISppLEOfb_KMvWxdRgRG4yghzng5HDG03tK3l_5MOK4JIuAneA==
spam,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,gAAAAABn9rtxYosq7Qxkls08oEhDHFWiOpPs_qIlLJj4dvFMfkppzwcg6MTXKsiDpf8Kjg-p9pczaEAP_fCNCs3UBStacRUr3g==
ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,gAAAAABn9rtxgtHPMEMiplhh5ATOAb5U8qSCNRgMRq79Rk9SUo3bP694N2oAy-KghqOhk9Bg4wOAydxn97cnIDdjEVutesgjnw==
ham,Gam gone after outstanding innings.,gAAAAABn9rtx6Y5_y_dVvQuA_MtkL67CpDSHjCVREviSZ_IW2VeBx2RvpRehkjMP4IK8VgybTg-tc6mD59i8KWys3VYOT0O1vw==
ham,O i played smash bros  &lt;#&gt;  religiously.,gAAAAABn9rtxeu4qGIfp_S_4dwdPPhrprzHJAsq6FBQjqrCYvZ7-uy9-ML-b4IfSl6esJQ2it7Z3FS-Ebg1TRIhzUhmU302bOA==
ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",gAAAAABn9rtx5VfCrfX5M5-o46cEwTp3eyIwMppLQJektJpxE1n2jbRQ4HPgUqiQCSS3ukHa9zdHhRnYjo0G1sWfYpeRk-aAvA==
ham,Hurry home. Soup is DONE!,gAAAAABn9rtxQ2U7EmoFTMiND07sm7UXAl2MhpKXZcGU0PLEiDjYK9YEHfEClyhhTZMfpH9Z8F81k988zbK_6blLOS38EHqTPw==
ham,No no. I will check all rooms befor activities,gAAAAABn9rtxjmAuqOx5dns-6r5WFo0RNjeCo_Zv4EksXS-TDrCbjDfYrhkWEb-ugo2EubZa7pmhOJCYbe2Mpt8RHFT36kTpiQ==
ham,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",gAAAAABn9rtxK2WJkFwuZisM_ZqqtCZOtlg_TvggAsqMMxeL5YL2SwAq6I5ZK2DDLoopXtQQvWDJX2NJ7SDXwume4Htm232RPA==
ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,gAAAAABn9rtx-KzqMZLZMYCHMOc3wO59bifqGzLfcyf2z2U1GEx8xMC6_Qf94Q-BNrhDbWsX-TMv9u14jjGfCxLZuVrhwlpQpQ==
spam,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",gAAAAABn9rtxk4j4-uqQt4CtqdsILalhrt_WumAaExs8fcDVPqkAnmihMieMPu678CXiZtrHj_WaBsiV79tjiuwXjnbpS89buQ==
ham,Lemme know when you're here,gAAAAABn9rtx6gmrllkBuFqQne-1LpZmUDC7hjDztr8jAzUFs1yoRZQ8ghxzdi4AVBT45kjKYdJErglTncS1c2HHzoYoEahlVA==
spam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,gAAAAABn9rtxyEwirB-_pjJLOs-lfSo1i24yQKXvVb7cZKPRkoMBMdrS94v2SURstTbeuataczl4Hsk5YgLlFZ72pwAiMMoXIg==
ham,He needs to stop going to bed and make with the fucking dealing,gAAAAABn9rtxFzSePf6-NGbIi3OIvgz1uUJDDvjrGR1ZCEs8dT2nGLPCT5X24ZDMLfyAky-QGsdJh0uItsm0zd8xGEfSYNBHsw==
ham,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",gAAAAABn9rtxYNo-RGHi641pznUwt4-iV59dAx9AGSdE9d8iE7urJvayDLFyzhbakVgf8Tk3HDnpZEnMZWwwU6Drg7e1i0pi8w==
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,gAAAAABn9rtxZsBlquDwEcJ58DGj18CJX1xLAbii5k1WYmAtynE3VUPUDlC7TS7Bi4FkGiSNlNVOzpVzulxoGRBYgR2VEOv6gQ==
ham,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",gAAAAABn9rtxwo2m6fEZQxRbxzWhjD_buu7GoA0iSF8YdxnA2lXl2IDKz8Wz7iel3z7zkgmBK5gsdZ1Y1t_Y8FHQ1OrQ7uLTvA==
ham,I remain unconvinced that this isn't an elaborate test of my willpower,gAAAAABn9rtxde7in7QroiV6ph9h7PJdXYMo22AJ0LJRFGFxCRZdBD1_IjE1OK7ZKJ27AV7W3iTcLqXM2SIYaeOcXs4PgkkpkA==
ham,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",gAAAAABn9rtxogKAbgKoZRZhG8R9ZQGvz6HToVu6WWkvWzHblVeIHFXA5GiO4w28K3yZNMZjJmZzJobKXdUg-zHZWLXuDfLIag==
ham,how are you? I miss you!,gAAAAABn9rtxGxciBERz66kIliAyWwO4b-RHm5lMXkTm3lYIL56BQ7VCSQknSpB0f6xUoK-pMevhjSykoE2N-kBD5s_leyDt0g==
ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,gAAAAABn9rtx7RqSLJpU3iiFBHWqtrCfnNSHfwNsQBICFZGcACmjVQwMTlOMVvYUJYcvmGZyzR0hVXHQYNA0mQ7MvxC44_j6KA==
ham,"Hey , is * rite u put »10 evey mnth is that all?",gAAAAABn9rtxYckJEULsCKcu0S5Apvc84kjJZxvu5Af4l0jR5yIZZOqD8c0tw0G0beZA4tp3YLRa9cAcaSNxn42uRYzlLwjmrA==
ham,i am going to bed now prin,gAAAAABn9rtxSN-PIf-ZN-ybPhkw4usfaqV_YQ7s_NqSh8P63vu76jxWluILTCXrcnG6lgJbOj_FSQGqNUmt9B4DPbw3ZQ7H7w==
ham,I think just yourself …Thanks and see you tomo,gAAAAABn9rtxtPiylME3YQh70NI4fMiCDFdan6vERRDPP9G47eJnnUsdMYCY7dGDJEE6RG3TtZYCzBFFv1jVhqIKeetmDvmDAw==
ham,If u dun drive then how i go 2 sch.,gAAAAABn9rtxcG4bLjDUkoZmT29wrzFJokHY1wN0lgvfHLa4u9v4TiEVGPBZtyIqxycE6lKFfxICj8VPTAL-8muW6QBKAmZTig==
ham,I not at home now lei...,gAAAAABn9rtxfPZ0cy77fxZrbEANmYefQySUEhkXJepSIW3Fq4ODWkkm0yjeAgv_EAw9vXxQdyHl1ooORC3HRlaA1zL4NoHrpw==
spam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,gAAAAABn9rtxQZde6YpiiUX8hj6LzGGmBUQIxEHdkGxhVj2B8aMIfXbmZg7IYmq2rO0b-IpX2fKnGX4LvXCKHhAUTsLU39Owxg==
ham,Ok then i will come to ur home after half an hour,gAAAAABn9rtxrgy0aPe-xxcezOq2kZvJnGAkerWsBA7YI_8ZWyAox52QdbNn_2MYL9q1QR3PcEqrMMMP6hz042nlEx1_nSAF_A==
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,gAAAAABn9rtxGmXoxb1zapbXRCG9wFSgfHLsuizBROVPOqoZIfBFIOXIpyoxzSJOZny_w7a1OddO6M5KisSu_4gx8iUVdjAceQ==
ham,Do u hav any frnd by name ashwini in ur college?,gAAAAABn9rtxA4QuJraG5HQ_ItNiQVPQVffvuCX-goyImXi8-gUt_ITMBIVefVW6gD4VFMvO-d4Pv_rxQcGCZn6eDoXFYnqiTQ==
ham,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,gAAAAABn9rtxhpyswdy1X8I-8IyfvoDIy2dxrh-g2uJFf6lKkKRbOfZFXqJrfFfBp5xYJPsrGKMITxgEh57JcmqmD4ssid80ZQ==
ham,K then 2marrow are you coming to class.,gAAAAABn9rtxYLyW5wv4f1Be-Rkp6w9ndZfph1_7hJMrSoAdxOC2VCE2TKkmLfACModHXZJoPfvyaKN_kC3gG46BQzx8Cj-TDQ==
spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",gAAAAABn9rtxNc_1HO6dHMQl8EMs5lzTqWHchcezn0noYPJOETVoICmWbifgut31PBjfEHULlT17ghgnJQMmCzD8dBMgaZp2DA==
ham,Pls send me your address sir.,gAAAAABn9rtxxgstyROkVADW5OYT6QZNxg-XNVCdRFc3s2VkDo31n7ui-AYUzvslBhYZDhdlrIMIzMe7JBRsF06GYa-i9JnoyA==
ham,I want to lick your pussy now...,gAAAAABn9rtxmrkVY9tNsaSXBoJDUXk194PFR60lnbA_INfLQ5bDA30u6p32PYEyZQ-mXc95DIaj2I2TwdGPm5N9BKGaBaViVQ==
ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",gAAAAABn9rtxI5mPoYDXlBhTWQiHyxXk2jozj5XCBSViZy8hwkA6YTGVM99aTr-L4lrzhNsKZsWPIDdjoxOxcWUmviwnb1KlSA==
spam,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,gAAAAABn9rtxLdBQSJlDRjo2uK0M0ZbbuOxXek4XaWCLmmgbRNMKSWXtf_nYjr0-10v2_Gz3maw_5HQFalUh0xz9E9OIfPw17Q==
ham,"I'll see, but prolly yeah",gAAAAABn9rtxGaMfg_oaS0HoK_k3BdhAYJQPn8tIS6UPzK0n6GeYR_gBJl0QEizCYl5UkgAChYUsLBDeBppEptIH03pP7VDboQ==
ham,Thought we could go out for dinner. I'll treat you! Seem ok?,gAAAAABn9rtxzk7yYjSavlEXdPCuJQUbKu_xwHqjcJkfQu36VxgtflRUHbnrOuiqvCHwtYEE2yV4aoXf-L3ux43lwVixS6SIhQ==
ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,gAAAAABn9rtxeRxfuKIBdQYbqAJvaqWoDHoQVbAWzZqn61O-gGVAhL_AiTXWJn3xksrgJYjUsea9DQMDOEwNDwXTV4R9QAX8tw==
ham,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,gAAAAABn9rtxsNNy6ty4D94TqRCKhdLJQVQ3vKGGzbu0ZOS_8j7MCnJBAQNsMP-4MWSfa7wS0WyNv8HxjhbjNRG0I04L0ZstPg==
ham,What you doing?how are you?,gAAAAABn9rtx_7sY1bpLqSkh3A5ND0EGWTLLt-Jm51T9QDZIBQKESoDzFCeX8gs2gRV3YFY4ktDTsEj5HP4Ycms9m-pyjyZqfw==
ham,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",gAAAAABn9rtxlx3CVKoFSBVcNl-xdY2-a8OuNca6j30elSkE1NwrVnx6B60j4wBuw5bdFuX9XqeXESv_tyDXgOXkdZ4UKt-5JA==
ham,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,gAAAAABn9rtxOk2j7RTC8CBTSg1VanSXdXcNSsV7htu1vQIUKf00g0e6WdCfeBsBbOX57WNce9CpU7M1j6I4XY_bxRI_2NXnuQ==
ham,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),gAAAAABn9rtxZSD-bvHfThjsBSP8IuLuh-gN_o26M8F7oQthP_kpjIGNo7RW968lXoEsdPddN0jgxOoDlKyEphT9iRgfoUULAQ==
ham,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",gAAAAABn9rtxezw9PMM8riMAmfpip7QIoORhGsSKKHgqWIXRTNsvkkxoQzDjP186bW5Ijh98w6uWLM9vdK_TsaObKvOtCFmxiQ==
ham,Yunny... I'm goin to be late,gAAAAABn9rtxRlqRdxDZraYM9Kt_w7G9MwkJzPp4YPF9QqTs_eH_LhtPvD-0-emVumDZXf1gx6qD3PsbjgrdcUzB2yeFSxPpHw==
ham,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,gAAAAABn9rtxVkwdpNDdExuY6SZWG5mifJQ6d_JVp5GJ74NkgSISQ_rjeJrK05yuZvMX-bkGDqNvb9NfcoREDb2XD441fi4ZkQ==
ham,"Cool, want me to go to kappa or should I meet you outside mu",gAAAAABn9rtx_A7CKQ7Oow0d2-sxoITK7pRJDN_agB_k-8zTzoyrYBymOLOQJBihL8kfnxAr0_v5yK9MoRDZzy0XTDA2TQt-3g==
ham,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",gAAAAABn9rtxl2_fc0eJYI3zC40mSlthncpTyQqQnGg4NWF35HGXeABy9LB08Tv8mTYxnXsDYYMNzVwEjAxL18CGd-p8cH5sTw==
ham,May b approve panalam...but it should have more posts..,gAAAAABn9rtxqEU2ZoZGiYlPW1AQUs0s1qeXQ2J-xyUr-03sGaqkQtxKXVTUc9Hdi1nR7yYsABVOzR7ZAYO3BqlXnk4HSDzcMQ==
spam,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",gAAAAABn9rtxCM5catIakBV_Pfin4RfsRq70IRPphI-nghIkxN9LMoy61_E_29mQt7HEDxGiVBQ8iMiA7xm5Q5qXqvM4DlcGZQ==
ham,"Sorry, I'll call later",gAAAAABn9rtxRaii7QqdS3Sx7-Rnt03WfR17iJVDe2nNo0b7Ywnt4NOHnqA7dZOuUjCBvVWc9eVyk-PJZOLAgMX7yEuz6Pcxtw==
ham,I dont thnk its a wrong calling between us,gAAAAABn9rtxz0oQUNrT33CT6-89mogah3pKS3VAr-Vgc5aKWiIqi444jAAyMgAgtxNQc05EWxZ5UrIxBWjHTqBmtU10jY7S6g==
ham,Me i'm not workin. Once i get job...,gAAAAABn9rtxO8_1gWuWbfD_qTo0d7kRza42BgCSe1kjGAl_NXZeOHvq5kp96rHHdJVIhHfxP8UByjTz4o_-yxO4UrgNwXCvAA==
ham,And by when you're done I mean now,gAAAAABn9rtx3ioQNRY_DuZSYuRmrh3htjY0UyHku9IU9Txc8IjEa4CO82CMMdmBvJ5vJ9tK99icpHnE8qN7rTkhcBAszLJcMA==
ham,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...",gAAAAABn9rtxYQ1aLYeYgjYIIOhX50jsqbeW05nZAe1FHenBk0d0A5wl-XHHdfM9uH74debM8HZe-R-g5ddrEmmhiV2X4hbqcg==
ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,gAAAAABn9rtxifYnMvzcmL-FaJSUVuL2EsORQtuBZOBqMDvd2-LOuSwdG8FdAkiUw7baXjg03llHV7TwpOJ7hmraN1P1JtFHXA==
spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,gAAAAABn9rtxKCN8izm8NDxdoIyoL4aN6HMHgKNg62OkJlomodd00LMo9b2GqvHxgX64RPlr1D_SM1Z3vg8iOf1A86E0et551g==
ham,Is it your yahoo boys that bring in the perf? Or legal.,gAAAAABn9rtx6VpnWgcRE4s7IqplvqwemufRt0srKjpJfHLGNy2F7HQIAS1MtQALr8lc_0H1LeAWbxgUnoxc3FeM50IqjV4SzA==
ham,No need to say anything to me. I know i am an outsider,gAAAAABn9rtxc5anfMl5fvajszMXwx1atiYkc0aDDRBFhtKjP2gexkW7Zx3NO2jqsXXiDnv_cV8LcqgaXnilGmfp8SWCSVCjsQ==
ham,have you ever had one foot before?,gAAAAABn9rtx26mcGs8bLvM9mkYTfTs14J9PMhoglMHtXVW9D4HnMyTxRdoRVicJ-hjJSJnIQAn8cJG3LtrX33KMXXPmz-khAA==
ham,Just got to  &lt;#&gt;,gAAAAABn9rtxPeFMsodeGZ0XNSbY24Z1wVilieyBPrVJ-Iod9Lk-HRnqiOj0bx0aI7fp4wwpXQpHdV4p7eGfGosVGUdfUygecQ==
ham,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",gAAAAABn9rtxaaiI_MhjaKWNPlDnyXwyjDgA2x7fQQ4RVzW2BbWlbvmW2TfAe9ciRRGwOznlbsS4SIlfcog5sqtvEWuFnP7n6A==
ham,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",gAAAAABn9rtxPXfDKu60KKUyXyYKFRgeL17XzO04lRlfZMBHcGY3f3vbvH0FuekPrTosZjSu898QxKPCxDnkAyE04lL6EVqi0w==
ham,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,gAAAAABn9rtxmiWzH6geSuvWvfuQZjAHS9rv7_ZWK6or23Mz2LDKxVXwL31_xM8u0p_Xw2FgIniCjKf-8d_Q44L-tSvbkY0Dkw==
ham,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),gAAAAABn9rtx0Oq3IWpoFObMoj_tconztd0RX23XjepnlP1BZS1guPkTiGzXCyEY34bb6MTB3p5PYI07kEtGdvzJNvxMHSQH4w==
ham,Infact happy new year. How are you where are you when are we seeing,gAAAAABn9rtx5559B64Zn3i6EnwA6UT6n5z4voFRtab5_66ColLqXAXwMoFLLZtxMhyKJEZmt2cCY8iMnb_3Pc_LatAKfhU-qA==
spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",gAAAAABn9rtxq4vhP0N1joLelJ-sVwxX8O26CMovSsTCi9CQ5aypkKeFajMAx5MSfjtH8YjEgMXeNHi8drikI63R_6l6UthGeg==
ham,That's a shame! Maybe cld meet for few hrs tomo?,gAAAAABn9rtxldVCj7uJo2bgoPuKQrsyUwjheaEcnVetBv1otiQJ4tnKDJyZ52qn9__q9iXlnHQwDQfwZUzync4pfx1AEqXz6g==
ham,Lol I would but despite these cramps I like being a girl.,gAAAAABn9rtxKHrMSlQZdd04DEOfI9infT0hGAdSF26IQGc3hIN2HgsOzGcLtx30X5LlTuzxh0TjwPIdTI6RJtDn0tcnjjTM9A==
ham,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,gAAAAABn9rtx8TMbL1v-zjHurM8jXvp6u4YbbQBYRX1uikH9B4H5QP2_2TYPXRlFdccL7o8jvodxtQAYHUHzshWYlEpQ_eRKfw==
ham,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,gAAAAABn9rtxRaCkZSXIv0O3-I-a6U-UfRItLZhR7_TcsyM3fkqn5ki79NBYVaiQlrbQPpqd0dE2mTgoOTiu1BgWDIaLHo0PEw==
spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,gAAAAABn9rtxN8z6B7yrsdmJ0yHReON0N_u9wRMmQysFAlRlwLjVvnP4nyghAHZDlxmKruFyNim_DL6GghEyCD_imdNPG8Eefw==
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",gAAAAABn9rtxGE-YxF1_VwGIhxIebQWU-DM6Mx4GNlzCMaubylrpQDkvT9G7v9Z0IldimLWKYBpHg5XwwukdAr0DZTlkwNV-Zw==
ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,gAAAAABn9rtxinxcmJkBCpFn_jD7ByN0AeakJ834Evor1ySO4-vK80uVD71F7_E_iXf1Os7dlUoom3a-wDOeBFOLS95Zpaq9jA==
ham,Ü comin to fetch us oredi...,gAAAAABn9rtxTk5S38OFGowt8Te7htdhgj2sED3veO3uePORWpqUdCIZCD3RXXvLQUrkItLd0ZqNqZkRuRwdaljR0t5PdoTF8A==
ham,What's nannys address?,gAAAAABn9rtxy_lzxlEdJVx3TRzyUhs8OXTo8TjPwI4Whv9QVKKEPSdxUF9l4VwDLA6QJXiNGAlXxXXrlWql3diUm9L8cS2Idg==
spam,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",gAAAAABn9rtxYF7Oft_YaXwbkGmojErUXqYQX0eBELhGp4DUxYqCK03Sr7PcyLltb2DjKGnI1cy6WQnR88qh2ks2n_i5WewWOw==
ham,Haf u eaten? Wat time u wan me 2 come?,gAAAAABn9rtxFvObubk5koVV7nMvqIaSBLbrxB_-CKfnomzLfaYvghg7w5BMWX6B4Es0p8Ru-UAWhxblTBVxbaEXTri0N-mJtA==
spam,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,gAAAAABn9rtxJIZMeiqiSFu9PSpfhLtj4a_TSBtQE3x0SNkzFWbU-pW6MBU3gkSAjdnu_0vkB1IS0dd99ZG2hvfaQYY-iAaeGw==
ham,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",gAAAAABn9rtxeqXlmZjoGbg4GfYDdErXDongI3nU8BZg3H8tNvxauxkVhBfi9HO_qoIrQuEts2Bw6glYeZykGA8tdiC-Hi0OFA==
ham,This single single answers are we fighting? Plus i said am broke and you didnt reply,gAAAAABn9rtxkjHmnM628ulUNeg9SVtrR8N19ZgXUu9pdho9Cw6x93MBQC450A67VO1CMnZQY3E8qAXUlW6YIhuDwFxyGty-cg==
ham,It certainly puts things into perspective when something like this happens,gAAAAABn9rtxMSpgxDBkkAlEZTbuzFlHptx5tbthezSuJlb17NgRHRTp-zZoDA_pVq7zBJdkwe5J2rzKf8Pr_A83xQ-lksKg0g==
ham,Now got tv 2 watch meh? U no work today?,gAAAAABn9rtxaMDXH1xvCL3eWX8dPOxqGviV4VJluLMe24r01rurUaiGA_VxEoURZAH13fIe_olTusQ71C5wsjRECeYWq1jv9A==
ham,i felt so...not any conveying reason.. Ese he... What about me?,gAAAAABn9rtxvOYWYn_t6MaUk5IaL9vdTtYKEV0k1wsJ_02zfctCwJd2LtSMglUbf46JHE7hdZlXLgxfHcO5XtlE0FiokJA0GQ==
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,gAAAAABn9rtxSDqe9B5BFbfx1DXlMs1HQ8KfwNpOBNn4VTVGyVINl-Mi1Oosp3NT2PRZWQLqzDwLhE7YM2_6anD2Js7TK64OLg==
